name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
bristol,2021-03-11,10.8,3.5,7.2,10.8,-1.3,2.9,4,80.5,3.19,100,37.5,rain,0,0,81.7,48.5,233.7,996.7,79.9,11.2,77.6,6.6,4,,2021-03-11T06:33:04,2021-03-11T18:08:30,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,E8854,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-03-12,8.2,3.5,6,4.2,-1.3,1.8,3.3,82.9,6.36,100,37.5,rain,0,0,53.6,43,220.4,1001.2,79.5,11,126.9,11.1,5,,2021-03-12T06:30:50,2021-03-12T18:10:13,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-03-13,8,4,5.5,3.6,-2.1,0.2,2,78.4,6.9,100,25,rain,0,0,81.7,54.6,250.8,996.9,75.2,12,133.5,11.5,6,,2021-03-13T06:28:34,2021-03-13T18:11:55,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,E8854,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-03-14,9.1,5,6.8,4.8,0.7,2.4,4.1,83.8,1.86,100,12.5,rain,0,0,48.2,39.8,251,1014.9,89.5,10.7,104.8,9.1,5,,2021-03-14T06:26:19,2021-03-14T18:13:38,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-03-15,11.2,6,8.4,11.2,3.4,6.2,5.5,82.8,0.36,100,4.17,rain,0,0,,33.1,269.2,1022.1,81.3,11.4,133.8,11.6,5,,2021-03-15T06:24:03,2021-03-15T18:15:20,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-03-16,14.9,6.6,9.8,14.9,4.3,8.1,7,83.9,0.22,100,8.33,rain,0,0,,24.7,269.5,1028.9,50.7,9.5,138.1,11.7,6,,2021-03-16T06:21:47,2021-03-16T18:17:03,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-03-17,10.6,3.7,6.9,10.6,2,5.4,2.2,72.4,0.05,100,4.17,rain,0,0,,14.3,320.6,1033.8,28.5,10.8,89,7.7,3,,2021-03-17T06:19:31,2021-03-17T18:18:44,0.07,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-03-18,11,2,7,11,-0.4,5.4,4.2,82.8,0,0,0,,0,0,,16.6,308.3,1030.2,65.4,11.4,95.8,8.3,4,,2021-03-18T06:17:15,2021-03-18T18:20:26,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03715099999,03853099999,EGFF,E8854,03743099999,03716099999,03644099999,03724399999,EGDY,D9855,03740099999,03522099999,EGGD"
bristol,2021-03-19,9,6.8,8.1,7,3.1,5.3,5.5,84,0.25,100,12.5,rain,0,0,42.5,27.1,9.9,1028.4,96.7,13.6,74.9,6.4,3,,2021-03-19T06:14:58,2021-03-19T18:22:08,0.15,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"03853099999,E8854,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-03-20,10,5.4,7.4,8.1,2.8,5.8,5.3,86.5,0,0,0,,0,0,,16,278.7,1031.7,95.3,11.7,59.3,5.1,2,,2021-03-20T06:12:42,2021-03-20T18:23:49,0.2,Overcast,Cloudy skies throughout the day.,cloudy,"03853099999,E8854,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-03-21,11,6,8.5,11,4,7.1,4.6,77,0,0,0,,0,0,,16.6,336.2,1029.1,94.5,12.8,99.6,8.3,4,,2021-03-21T06:10:25,2021-03-21T18:25:31,0.24,Overcast,Cloudy skies throughout the day.,cloudy,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-03-22,10,2.6,5.7,10,-0.3,4.1,2.8,82.2,0,0,0,,0,0,,14.1,264.9,1026.4,61.6,11.7,118,10.2,6,,2021-03-22T06:08:08,2021-03-22T18:27:12,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,C2888,EGGD"
bristol,2021-03-23,10.9,4.8,7.4,10.9,3.2,6,4,80,0,0,0,,0,0,,26.2,198.7,1023.1,79.7,11,101.8,8.9,4,,2021-03-23T06:05:51,2021-03-23T18:28:53,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,E8854,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-03-24,12,4.8,8,12,2.6,6.3,4.9,82,0.06,100,8.33,rain,0,0,,20.9,236.5,1020,62.3,11,67.4,5.8,3,,2021-03-24T06:03:34,2021-03-24T18:30:34,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-03-25,11.8,4.6,8,11.8,1.6,6.2,5.3,83.5,1.67,100,12.5,rain,0,0,,21.2,217.2,1016.9,63.1,11.8,124.5,10.8,5,,2021-03-25T06:01:18,2021-03-25T18:32:15,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,C2888,EGGD"
bristol,2021-03-26,9.1,3.3,7.2,6,-1.7,3.3,4.7,84.4,7.1,100,33.33,rain,0,0,53.6,38.2,233.8,1009.1,77.4,11.3,126.7,10.7,6,,2021-03-26T05:59:01,2021-03-26T18:33:56,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-03-27,10.1,2.2,6.5,10.1,-4.5,2.9,2.5,76.3,1.89,100,8.33,rain,0,0,64.8,41.2,242.2,1019.9,63,11.9,156.9,13.6,7,,2021-03-27T05:56:44,2021-03-27T18:35:36,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-03-28,11.8,8.1,9.6,11.8,4.2,7.5,6.7,82.7,0.2,100,12.5,rain,0,0,50,29.3,214.2,1021.3,97.3,11.1,50.9,4.2,2,,2021-03-28T06:54:28,2021-03-28T19:37:17,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03724399999,03644099999,D9855,03740099999,EGGD"
bristol,2021-03-29,15,7.7,10.6,15,5.2,9.2,7.8,83,0,0,0,,0,0,,23.3,205.4,1025.8,65.8,11.9,122.2,10.5,4,,2021-03-29T06:52:11,2021-03-29T19:38:58,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-03-30,21,6.5,13.4,21,4.3,13,4.5,57.3,0.03,100,4.17,rain,0,0,,17.1,135.1,1026.3,9,10.9,230.6,19.9,7,,2021-03-30T06:49:55,2021-03-30T19:40:38,0.53,Rain,Clear conditions throughout the day with early morning rain.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-03-31,18.9,11.8,15.2,18.9,11.8,15.2,6.5,56.9,0,0,0,,0,0,,11,151.5,1019.6,9.3,10.5,145.7,12.5,5,,2021-03-31T06:47:39,2021-03-31T19:42:18,0.55,Clear,Clear conditions throughout the day.,clear-day,"03853099999,03743099999,03716099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-04-01,12,5.2,9.5,12,0.3,7.7,6.5,81.5,0,0,0,,0,0,46.4,36.4,54.8,1023,45,10.3,127,10.9,6,,2021-04-01T06:45:24,2021-04-01T19:43:59,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03724399999,03644099999,D9855,03740099999,EGGD"
bristol,2021-04-02,10.9,3.9,6.3,10.9,-1.2,2.6,1.2,70.6,0,0,0,,0,0,,31.7,49.8,1029.4,47.1,13.1,214.3,18.4,7,,2021-04-02T06:43:08,2021-04-02T19:45:39,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-04-03,9,3,5.5,6.4,-1.4,2.1,0.6,71.1,0,0,0,,0,0,,24.6,45.2,1032.1,49.4,12.3,155.9,13.5,7,,2021-04-03T06:40:53,2021-04-03T19:47:19,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-04-04,11.5,1.4,6.1,11.5,0,4.6,2.3,77.8,0,0,0,,0,0,,27,259.1,1026.6,7.2,11.1,229.4,19.8,7,,2021-04-04T06:38:38,2021-04-04T19:49:00,0.76,Clear,Clear conditions throughout the day.,clear-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-04-05,7,1,5.5,4.2,-2.3,1.6,-2.2,61,0,0,0,,0,0,44.8,33.4,326.9,1019.7,53.4,13.5,168.7,14.7,8,,2021-04-05T06:36:24,2021-04-05T19:50:40,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-04-06,6,-1,2.5,2.2,-4.8,-1.5,-4,63.2,0.32,100,4.17,rain,0,0,,30.1,311.3,1021.9,35.2,14,200.4,17.5,6,,2021-04-06T06:34:10,2021-04-06T19:52:20,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-04-07,5.2,-1.1,2.6,2.1,-4.4,-0.3,-3.2,66.8,0,0,0,,0,0,,17.9,289.6,1024,75.5,13.6,82,7.1,3,,2021-04-07T06:31:56,2021-04-07T19:54:00,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-04-08,10.8,2.9,6.3,10.8,0.2,3.7,2,74.2,0,0,0,,0,0,,23.3,238.3,1021.3,90.5,14,146.8,12.5,6,,2021-04-08T06:29:43,2021-04-08T19:55:41,0.94,Overcast,Cloudy skies throughout the day.,cloudy,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-04-09,11.7,3.8,6.9,11.7,1.8,4.7,3.3,78.9,0.13,100,8.33,rain,0,0,,22.4,258,1013.3,68.9,14.1,137.1,12,6,,2021-04-09T06:27:31,2021-04-09T19:57:21,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-04-10,8.5,2.1,4.3,5.7,-2.2,0.6,0.8,78.9,0.23,100,20.83,rain,0,0,,23.1,28.5,1013.2,86.2,12.3,101.7,8.9,5,,2021-04-10T06:25:18,2021-04-10T19:59:01,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-04-11,6.9,0.3,2.9,4,-3,-0.3,-0.5,79.6,1.85,100,16.67,"rain,snow",0,0,,21.9,340.2,1019.6,57.5,13.2,195.9,16.9,8,,2021-04-11T06:23:07,2021-04-11T20:00:41,1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"03853099999,E8854,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-04-12,8.9,0.8,4.8,7.8,-2.1,2.5,0.4,74.2,0.62,100,20.83,rain,0,0,,15,296.5,1028.1,58.5,14,137.3,11.7,4,,2021-04-12T06:20:56,2021-04-12T20:02:21,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,E8854,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-04-13,10.9,1.6,6.2,10.9,0,5.3,2.2,77.5,0,0,0,,0,0,,14.4,287.2,1031.8,51.6,11.4,181.2,15.7,6,,2021-04-13T06:18:46,2021-04-13T20:04:02,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,E8854,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-04-14,11.1,2.5,7,11.1,-0.9,5.8,1.7,71.5,0,0,0,,0,0,,17.1,41,1031.8,49.9,11.1,157.3,13.7,6,,2021-04-14T06:16:36,2021-04-14T20:05:42,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,E8854,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-04-15,10,0,5,10,-4.1,2.3,-2,62.3,0,0,0,,0,0,,18.9,64,1032.7,30.6,14.5,208.2,17.9,9,,2021-04-15T06:14:27,2021-04-15T20:07:22,0.05,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03853099999,E8854,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-04-16,9.9,-0.9,4.9,8.7,-4.4,2.6,-1,67.7,0,0,0,,0,0,,15.9,51.4,1030.7,45.6,14.3,168.3,14.6,6,,2021-04-16T06:12:19,2021-04-16T20:09:02,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,E8854,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-04-17,12,-0.9,6.2,12,-4.3,5,-2.1,57.5,0,0,0,,0,0,,13.3,33.6,1028.6,2.5,13.5,255,21.9,8,,2021-04-17T06:10:11,2021-04-17T20:10:42,0.12,Clear,Clear conditions throughout the day.,clear-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-04-18,13.2,1.7,8,13.2,-1.2,7.1,0.5,61.4,0,0,0,,0,0,,12.5,317.5,1024.5,15.4,12,247.5,21.5,8,,2021-04-18T06:08:05,2021-04-18T20:12:22,0.16,Clear,Clear conditions throughout the day.,clear-day,"03853099999,E8854,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-04-19,14.9,2.6,9.3,14.9,1.5,8.9,1.7,61.8,0,0,0,,0,0,,12.3,165.6,1020.6,5.9,11.4,257.7,22.3,8,,2021-04-19T06:05:59,2021-04-19T20:14:02,0.21,Clear,Clear conditions throughout the day.,clear-day,"03853099999,E8854,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,C2888,EGGD"
bristol,2021-04-20,15.2,3.6,10,15.2,2,9.8,2.1,58.9,0,0,0,,0,0,,12.9,40.3,1017.5,27.3,11.2,232.9,19.9,8,,2021-04-20T06:03:54,2021-04-20T20:15:42,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,E8854,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-04-21,14.9,7,10.7,14.9,3.3,9.6,4.6,66.8,0,0,0,,0,0,,28.9,57.7,1019.9,36.7,10.7,198.1,17.1,7,,2021-04-21T06:01:50,2021-04-21T20:17:22,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,E8854,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-04-22,14.2,0.9,7.7,14.2,-3.5,5.5,-0.6,59,0,0,0,,0,0,,21.8,78.1,1025.5,1,12.4,284.1,24.5,8,,2021-04-22T05:59:47,2021-04-22T20:19:01,0.36,Clear,Clear conditions throughout the day.,clear-day,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-04-23,16.9,1.5,9.1,16.9,-3.3,6.9,-1.3,51.8,0,0,0,,0,0,,24.1,93.2,1026.2,2.9,13.7,285,24.7,8,,2021-04-23T05:57:45,2021-04-23T20:20:41,0.41,Clear,Clear conditions throughout the day.,clear-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-04-24,16.1,3.4,10.5,16.1,-0.5,8.9,1.1,53.9,0,0,0,,0,0,,30.6,80.8,1025.5,0.2,13.3,285.8,24.7,8,,2021-04-24T05:55:44,2021-04-24T20:22:20,0.45,Clear,Clear conditions throughout the day.,clear-day,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-04-25,14,3,8.6,14,-2.1,6.1,1.3,61.8,0,0,0,,0,0,,38.7,62.1,1026.7,3.3,13.7,290.2,25.1,8,,2021-04-25T05:53:44,2021-04-25T20:24:00,0.48,Clear,Clear conditions throughout the day.,clear-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-04-26,13,1,7,13,-3.6,4.5,-0.1,62.4,0,0,0,,0,0,,26.3,47,1021.1,19.4,13,260.2,22.3,8,,2021-04-26T05:51:45,2021-04-26T20:25:39,0.5,Clear,Clear conditions throughout the day.,clear-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-04-27,13.1,5.2,9.1,13.1,3.4,8.3,3.6,69.4,0.1,100,8.33,rain,0,0,,18.7,265.9,1009.9,52.5,12,154.7,13.4,6,,2021-04-27T05:49:47,2021-04-27T20:27:18,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-04-28,8.8,4.2,6.3,6.8,0.2,3.3,4.8,89.9,9.12,100,58.33,rain,0,0,,25.7,35.6,1006.3,84.2,7.8,78.9,6.7,4,,2021-04-28T05:47:51,2021-04-28T20:28:57,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,E8854,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-04-29,9.9,1.9,6,8.6,-0.9,3.7,0.4,68.7,1.21,100,8.33,rain,0,0,,16.7,359.2,1011.7,55,13.1,213.9,18.5,7,,2021-04-29T05:45:55,2021-04-29T20:30:35,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-04-30,9.7,2.9,6.1,8.4,0,4,1.7,74.6,0.62,100,8.33,rain,0,0,,18.7,40.8,1014.7,69.4,12.7,209.3,18,8,,2021-04-30T05:44:01,2021-04-30T20:32:14,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,E8854,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-05-01,10.1,2.5,6.3,10.1,-0.6,4.6,2,74.9,0.76,100,8.33,rain,0,0,,14,29,1016.5,47.5,11.6,177.5,15.2,7,,2021-05-01T05:42:09,2021-05-01T20:33:52,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-05-02,12.1,3.4,7.9,12.1,2.3,7.2,1.5,66.1,0.29,100,4.17,rain,0,0,,20.5,274.6,1020.3,48.1,12.9,275.9,24,9,,2021-05-02T05:40:17,2021-05-02T20:35:29,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-05-03,10.1,5.1,7.9,10.1,2.3,4.7,5.2,82.8,5.41,100,37.5,rain,0,0,64.8,43.7,223.6,1010.7,79.4,12,78.8,6.8,3,,2021-05-03T05:38:27,2021-05-03T20:37:07,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,E8854,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-05-04,11.1,5,8,11.1,1,4.1,2.9,71.2,2.93,100,12.5,rain,0,0,76,49.3,270.5,1001.9,77,13.6,229.3,19.8,10,,2021-05-04T05:36:39,2021-05-04T20:38:44,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-05-05,9.8,2.6,5.7,6.8,-1,2.3,2.2,78.9,3.78,100,33.33,rain,0,0,,30.6,270.3,1009.3,52.6,13.6,250.2,21.6,8,,2021-05-05T05:34:52,2021-05-05T20:40:20,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-05-06,11.1,2.7,6.8,11.1,0.3,5.4,0.4,66.9,0.44,100,8.33,rain,0,0,,19.6,314,1007.3,43.9,13.8,248.4,21.5,8,,2021-05-06T05:33:06,2021-05-06T20:41:56,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-05-07,12.9,1.9,7.7,12.9,-0.8,6.1,0.9,64.4,0,0,0,,0,0,,22.7,239.5,1015,41.6,14.3,290.6,25,10,,2021-05-07T05:31:23,2021-05-07T20:43:32,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-05-08,13,6.1,10.9,13,2,9.7,9.4,91.3,9.8,100,41.67,rain,0,0,55.4,35,182.4,1002,93.5,9.5,39.2,3.3,1,,2021-05-08T05:29:40,2021-05-08T20:45:07,0.96,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,C2888,EGGD"
bristol,2021-05-09,15.8,9.9,12.4,15.8,7.6,12.3,9.6,83.8,1.95,100,16.67,rain,0,0,51.8,30.5,185.2,995.2,82.1,11.6,201.2,17.6,8,,2021-05-09T05:28:00,2021-05-09T20:46:41,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-05-10,14,8.1,10.8,14,6.5,9.9,7.6,81.3,0.78,100,16.67,rain,0,0,48.2,33.4,187.7,997.5,76.9,11.3,226.9,19.8,8,,2021-05-10T05:26:21,2021-05-10T20:48:15,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-05-11,13.2,7.2,9.4,13.2,4.8,7.7,6.5,83.4,2.07,100,29.17,rain,0,0,,25.3,169.6,1004.7,79.4,11.6,210.5,18.2,10,,2021-05-11T05:24:44,2021-05-11T20:49:48,1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-05-12,13.9,5.4,9.3,13.9,3.8,8.1,5.8,80.5,1.93,100,12.5,rain,0,0,,15.1,210.9,1007.4,76.1,11.1,213.1,18.4,8,,2021-05-12T05:23:09,2021-05-12T20:51:21,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-05-13,11.1,8.1,9.2,11.1,4.9,7.7,8.4,94.6,14.47,100,58.33,rain,0,0,,21.1,15.8,1005.6,95.6,10,72.4,6.2,2,,2021-05-13T05:21:36,2021-05-13T20:52:52,0.01,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-05-14,13.7,8,10,13.7,5.6,8.9,7.4,85,2.67,100,41.67,rain,0,0,,15.8,59.6,1008.7,84,11.2,157.6,13.4,10,,2021-05-14T05:20:04,2021-05-14T20:54:23,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-05-15,12.9,8,10,12.9,5.6,8.8,7.6,85.9,3.33,100,33.33,rain,0,0,,27,204.2,1000.1,84.7,11.1,196.8,16.8,8,,2021-05-15T05:18:35,2021-05-15T20:55:53,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-05-16,12.9,7.9,10.1,12.9,5.8,9.1,8,87.2,7.71,100,45.83,rain,0,0,,24.8,209.4,996.7,62.7,11.9,188.9,16.4,9,,2021-05-16T05:17:08,2021-05-16T20:57:22,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,E8854,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-05-17,14,7.3,10.6,14,5,9.5,8.3,86.4,1.21,100,25,rain,0,0,,30.1,265.6,1005.7,56.5,12.2,245.5,21.4,7,,2021-05-17T05:15:43,2021-05-17T20:58:50,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,E8854,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-05-18,13.8,7.7,10.2,13.8,5.3,9.2,7.3,83.1,3.03,100,20.83,rain,0,0,,26.7,245,1013,71.8,12.2,239.1,20.6,9,,2021-05-18T05:14:19,2021-05-18T21:00:17,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-05-19,14,7.1,10.3,14,4.8,9.2,7.5,83.7,4.68,100,41.67,rain,0,0,,32.2,276.5,1018.4,54.4,13.2,261.7,22.8,9,,2021-05-19T05:12:59,2021-05-19T21:01:42,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03853099999,E8854,03743099999,03716099999,03644099999,D9855,03740099999,EGGD"
bristol,2021-05-20,13,7.8,10,13,5.7,9.3,7.4,84.7,1.46,100,16.67,rain,0,0,68.4,40.3,192.9,1010,78.7,11.3,84.4,7.1,3,,2021-05-20T05:11:40,2021-05-20T21:03:07,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03853099999,03743099999,03716099999,03644099999,03724399999,D9855,03740099999,EGGD"
bristol,2021-05-21,10.1,9,9.3,10.1,4.8,6.4,7.6,89.2,4.97,100,41.67,rain,0,0,68.1,45,247,995.8,96.5,9.3,87.9,7.6,3,,2021-05-21T05:10:23,2021-05-21T21:04:30,0.34,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03853099999,03743099999,03716099999,03724399999,03644099999,D9855,03740099999,EGGD"
